World bank region,Country,Year,Birth Rate,Death Rate,Fertility Rate,Life Expectancy at Birth Female,Life Expectancy at Birth Male,Life Expectancy at Birth Total,Population Density,Urban Population Percent,Urban Population Percent Growth,Telephone Lines per 100 People,ImageURL
Sub-Saharan Africa,Ethiopia,2003,41.771,12.744,6.218,54.622,52.89,53.73487805,69.948344,15.118,4.159835133,0.505824698,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
Sub-Saharan Africa,Ethiopia,2004,40.77,12.144,6.046,55.497,53.763,54.60885366,71.989666,15.31,4.138565576,0.562289037,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
Sub-Saharan Africa,Ethiopia,2005,39.752,11.533,5.87,56.471,54.695,55.56134146,74.066147,15.504,4.102778705,0.653966785,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
Sub-Saharan Africa,Ethiopia,2006,38.753,10.926,5.693,57.525,55.664,56.57180488,76.16724,15.7,4.053559817,0.801324822,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
Sub-Saharan Africa,Ethiopia,2007,37.801,10.342,5.52,58.635,56.644,57.61521951,78.290649,15.899,4.009217378,0.926095274,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
Sub-Saharan Africa,Ethiopia,2008,36.911,9.794,5.353,59.76,57.6,58.65365854,80.440708,16.116,4.064861037,1.094082862,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
Sub-Saharan Africa,Ethiopia,2009,36.092,9.294,5.193,60.863,58.507,59.65626829,82.62119,16.51,5.089943645,1.086025268,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
Sub-Saharan Africa,Ethiopia,2010,35.351,8.848,5.043,61.917,59.346,60.60014634,84.838032,16.91,5.04166723,1.078594091,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
Sub-Saharan Africa,Ethiopia,2011,34.689,8.461,4.902,62.898,60.106,61.46795122,87.095281,17.319,5.015780582,1.043549076,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
Sub-Saharan Africa,Ethiopia,2012,34.095,8.128,4.769,63.792,60.787,62.25285366,89.393063,17.735,4.977630295,0.927373973,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
Sub-Saharan Africa,Ethiopia,2013,33.545,7.838,4.642,64.606,61.404,62.96595122,91.728849,18.16,4.947511643,0.869411323,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg
South Asia,Sri Lanka,1980,27.315,6.42,3.488,69.845,66.014,67.88278049,230.7765907,18.918,1.230523435,0.320564106,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1981,26.976,6.307,3.408,70.394,66.324,68.30936585,235.1618562,18.779,1.144923706,0.360535948,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1982,26.525,6.219,3.319,70.925,66.538,68.678,236.7564982,18.676,0.125835317,0.432297501,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1983,25.968,6.166,3.223,71.406,66.635,68.96231707,242.3217988,18.664,2.259141218,0.454100177,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1984,25.321,6.156,3.12,71.812,66.613,69.14909756,245.8459576,18.652,1.379561636,0.467470122,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1985,24.602,6.185,3.012,72.136,66.49,69.24414634,248.8119917,18.639,1.129507349,0.506483547,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1986,23.84,6.243,2.904,72.386,66.314,69.27595122,252.6231861,18.627,1.455736212,0.542099612,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1987,23.075,6.312,2.8,72.583,66.149,69.28753659,257.1679158,18.615,1.718590979,0.561096911,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1988,22.345,6.375,2.703,72.756,66.051,69.32173171,261.0907351,18.602,1.444001078,0.584814682,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1989,21.684,6.424,2.617,72.924,66.05,69.40317073,264.6946261,18.59,1.306363447,0.61335895,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1990,21.107,6.459,2.544,73.09,66.148,69.53434146,268.298517,18.578,1.287789855,0.616646888,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1991,20.621,6.499,2.483,73.229,66.299,69.6794878,271.3283368,18.566,1.058317013,0.700693611,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1992,20.214,6.571,2.433,73.3,66.428,69.78019512,275.3468346,18.553,1.400152884,0.71770354,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1993,19.862,6.693,2.39,73.286,66.473,69.79641463,277.8823154,18.541,0.851912573,0.764121565,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1994,19.545,6.866,2.353,73.193,66.406,69.71673171,281.3905278,18.529,1.189815196,0.88037597,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1995,19.259,7.075,2.32,73.053,66.245,69.56597561,285.2974007,18.516,1.308705199,0.998945526,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1996,19.009,7.279,2.291,72.945,66.064,69.42058537,289.2042736,18.504,1.295255792,1.120234829,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1997,18.801,7.422,2.268,72.97,65.966,69.38258537,292.3935576,18.492,1.031880425,1.388566238,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1998,18.645,7.466,2.251,73.189,66.04,69.52731707,296.0931271,18.48,1.192410735,1.849218101,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,1999,18.542,7.395,2.24,73.622,66.331,69.88758537,299.5375538,18.467,1.086209978,2.818344528,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2000,18.486,7.217,2.236,74.25,66.836,70.45258537,303.8749801,18.455,1.372668757,3.579093515,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2001,18.472,6.969,2.237,74.995,67.502,71.15712195,304.6085154,18.443,0.176057009,4.071923334,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2002,18.49,6.706,2.243,75.746,68.239,71.90095122,299.7448573,18.431,-1.674668405,4.345169035,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2003,18.527,6.49,2.252,76.388,68.941,72.57368293,301.7222134,18.418,0.586963478,4.584989045,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2004,18.57,6.362,2.263,76.843,69.524,73.0942439,305.7407112,18.406,1.257870329,4.814965094,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2005,18.606,6.336,2.274,77.087,69.955,73.43402439,309.9186733,18.394,1.292048668,5.02209035,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2006,18.631,6.404,2.286,77.14,70.23,73.60073171,313.251475,18.382,1.00437342,6.235155409,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2007,18.641,6.537,2.298,77.058,70.377,73.63602439,316.6640089,18.37,1.018210653,9.356039163,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2008,18.636,6.69,2.311,76.937,70.461,73.62002439,319.550311,18.357,0.836532791,13.50640767,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2009,18.614,6.822,2.323,76.856,70.538,73.61995122,322.3887737,18.345,0.818970141,16.85089863,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2010,18.566,6.923,2.335,76.845,70.629,73.66119512,326.1042896,18.333,1.080447689,16.67806138,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2011,18.477,6.986,2.343,76.915,70.746,73.75526829,329.3414129,18.321,0.922303215,17.23831156,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2012,18.332,7.017,2.347,77.058,70.891,73.89929268,332.7858396,18.309,0.974899568,17.2439678,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
South Asia,Sri Lanka,2013,18.127,7.037,2.346,77.237,71.05,74.06804878,324.1588263,18.297,-2.692117656,16.34929763,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg
Sub-Saharan Africa,Swaziland,1980,48.277,13.552,6.695,55.526,51.673,53.5525122,34.03110465,17.124,7.239573947,0.785874755,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1981,48.129,13.106,6.658,56.207,52.34,54.22634146,35.07982558,17.846,7.164781643,0.863479141,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1982,48.006,12.668,6.618,56.884,53.014,54.90180488,36.12290698,18.589,7.009060515,0.971972304,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1983,47.892,12.243,6.573,57.541,53.688,55.5675122,37.17052326,19.357,6.907598779,1.085349888,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1984,47.761,11.838,6.52,58.16,54.349,56.20802439,38.28465116,20.149,6.962832896,1.128328798,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1985,47.583,11.456,6.459,58.726,54.983,56.80885366,39.54959302,20.965,7.220847771,1.161332622,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1986,47.307,11.094,6.384,59.243,55.588,57.37092683,41.01697674,21.804,7.566690084,1.176483929,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1987,46.877,10.743,6.291,59.724,56.169,57.90314634,42.72034884,22.668,7.955201985,1.284720805,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1988,46.263,10.402,6.18,60.167,56.713,58.39787805,44.61726744,22.824,5.030368372,1.27909598,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1989,45.457,10.082,6.051,60.552,57.194,58.83204878,46.59011628,22.852,4.449768358,1.472515131,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1990,44.467,9.8,5.905,60.843,57.574,59.16863415,48.47598837,22.88,4.089953418,1.499183844,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1991,43.31,9.587,5.744,60.975,57.793,59.34519512,50.15860465,22.908,3.534832134,1.576394878,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1992,42.018,9.475,5.571,60.878,57.784,59.29326829,51.58418605,22.935,2.920002834,1.617360648,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1993,40.653,9.486,5.392,60.512,57.516,58.97746341,52.78761628,22.964,2.432697376,1.670802371,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1994,39.28,9.634,5.211,59.859,56.98,58.38439024,53.85023256,22.992,2.114643,1.763936154,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1995,37.951,9.921,5.035,58.923,56.188,57.52214634,54.89668605,23.02,2.046469772,1.926345789,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1996,36.713,10.359,4.866,57.701,55.143,56.39080488,56.01325581,23.048,2.13521201,2.193210079,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1997,35.601,10.954,4.709,56.201,53.865,55.0045122,57.23872093,23.076,2.285757832,2.295770671,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1998,34.621,11.673,4.564,54.498,52.427,53.4372439,58.53255814,23.081,2.256626532,2.49046446,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,1999,33.775,12.47,4.432,52.695,50.927,51.78943902,59.8077907,22.949,1.581862228,2.81901129,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2000,33.074,13.294,4.313,50.894,49.454,50.15643902,60.93901163,22.817,1.297068888,2.987546642,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2001,32.526,14.076,4.209,49.228,48.127,48.66407317,61.84389535,22.686,0.897874998,2.994975158,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2002,32.131,14.742,4.121,47.829,47.058,47.43409756,62.48610465,22.555,0.453976791,3.139209554,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2003,31.863,15.252,4.046,46.762,46.296,46.52331707,62.91761628,22.425,0.110494515,3.239747806,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2004,31.689,15.581,3.982,46.059,45.862,45.95809756,63.25168605,22.296,-0.047398738,4.246508734,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2005,31.581,15.721,3.925,45.731,45.759,45.74534146,63.64872093,22.166,0.040805476,4.065464696,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2006,31.506,15.681,3.871,45.752,45.963,45.86007317,64.22337209,22.038,0.319684291,3.991428897,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2007,31.435,15.494,3.818,46.058,46.416,46.24136585,65.0147093,21.91,0.64203312,3.960373905,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2008,31.346,15.225,3.761,46.525,47.008,46.77239024,65.98703488,21.783,0.903222248,3.95153382,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2009,31.222,14.935,3.699,47.038,47.639,47.34582927,67.08889535,21.67,1.135772573,3.913758992,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2010,31.048,14.662,3.632,47.525,48.243,47.8927561,68.23709302,21.574,1.253034188,3.847903769,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2011,30.816,14.447,3.559,47.915,48.756,48.3457561,69.36906977,21.492,1.264438791,4.439181057,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2012,30.531,14.317,3.483,48.162,49.137,48.66139024,70.47436047,21.425,1.268674889,6.255367489,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Sub-Saharan Africa,Swaziland,2013,30.211,14.267,3.407,48.278,49.396,48.85063415,71.56889535,21.374,1.30296249,3.701507329,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg
Latin America & Caribbean,Argentina,1980,25.014,8.762,3.368,72.718,65.897,69.22431707,10.12223233,82.516,1.942897921,6.487033946,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1981,24.627,8.685,3.325,73.022,66.174,69.5144878,10.27523578,82.887,1.948849438,6.682044734,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1982,24.14,8.609,3.27,73.308,66.433,69.78665854,10.43235551,83.313,2.030175537,7.702243524,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1983,23.635,8.542,3.213,73.571,66.668,70.03531707,10.59274854,83.759,2.059659821,8.145656558,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1984,23.18,8.488,3.163,73.806,66.877,70.257,10.75584155,84.194,2.045938257,7.716982583,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1985,22.805,8.45,3.123,74.016,67.062,70.45419512,10.92069763,84.621,2.026963928,8.698246476,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1986,22.525,8.423,3.093,74.206,67.227,70.63139024,11.08653848,85.038,1.998755355,8.934926047,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1987,22.329,8.403,3.073,74.387,67.382,70.79907317,11.25318578,85.445,1.969429866,9.284206855,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1988,22.178,8.382,3.056,74.569,67.538,70.9677561,11.42057522,85.843,1.941246439,9.489715009,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1989,22.035,8.355,3.037,74.762,67.702,71.14590244,11.58814005,86.233,1.909847842,10.0140046,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1990,21.886,8.318,3.016,74.969,67.879,71.33753659,11.75522511,86.613,1.871266642,9.586450056,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1991,21.72,8.271,2.989,75.191,68.07,71.54365854,11.92128959,86.984,1.830225686,9.277375293,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1992,21.527,8.216,2.956,75.426,68.275,71.76329268,12.08583873,87.328,1.765552239,9.467019302,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1993,21.31,8.155,2.918,75.666,68.487,71.98895122,12.24866645,87.542,1.583019148,10.72329025,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1994,21.067,8.093,2.875,75.905,68.702,72.21565854,12.40986264,87.752,1.547045805,11.72616811,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1995,20.8,8.032,2.827,76.142,68.917,72.44139024,12.5696893,87.96,1.516427257,14.49704141,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1996,20.503,7.976,2.774,76.377,69.129,72.66460976,12.72821109,88.164,1.484911742,16.4043592,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1997,20.176,7.927,2.717,76.61,69.338,72.88531707,12.8856648,88.366,1.458313067,17.75925751,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1998,19.827,7.886,2.657,76.843,69.543,73.10397561,13.041586,88.564,1.426592661,19.12762731,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,1999,19.465,7.854,2.596,77.076,69.743,73.32007317,13.19453135,88.759,1.385864652,19.6499399,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,2000,19.103,7.83,2.535,77.309,69.939,73.53412195,13.34259927,88.952,1.333149123,19.78161149,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,2001,18.757,7.813,2.477,77.54,70.132,73.74565854,13.48456237,89.142,1.271732835,21.39173148,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,2002,18.445,7.801,2.424,77.768,70.321,73.95368293,13.61986962,89.329,1.207981452,21.8156742,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,2003,18.177,7.792,2.379,77.99,70.51,74.15878049,13.7492902,89.519,1.1582172,20.48650264,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,2004,17.958,7.783,2.34,78.205,70.698,74.35995122,13.87457513,89.71,1.120219768,22.65940445,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,2005,17.788,7.774,2.31,78.412,70.887,74.55773171,13.99821646,89.899,1.097644514,22.86829867,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
Latin America & Caribbean,Argentina,2006,17.66,7.763,2.286,78.609,71.078,74.75165854,14.12211613,90.084,1.086792595,24.43000587,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg
